Unnamed: 0,label,text,label_num
3798,spam,"Subject: prescription medication delivered overnight . p . n . termin , valium , + xanax + available . ki 80 hzhrb 5 if
we believe ordering medication should be as simple as ordering anything else on the internet : private , secure , and easy .
always available : \ xana : x : # vlagr @ , | vialium ^ som : a : \ pnterm / i / n
plus : fl ` 3 xeril , ce | 3 br : ex , fioric 3 : t , tram @ do ' | , uitr ' @ m , l 3 v | . tra , pro ` p 3 cia , acyc | 0 v : ir , proz ` @ c , p @ ' xil , busp @ ' r , ad . | p & x , i . 0 namin , m 3 ri : dia , x 3 nica ' | , am . bi 3 n , so ` nata
we offer you a choice of original and generic medications .
enjoy deep discount meds here .
remove
",1
2847,ham,"Subject: volume changes
o ' neal ,
the following volume changes were made today :
deal # meter # zone from to effective
439825 9797 6 626 1000 3 / 24 - 3 / 31
439837 3543 3 808 1000 3 / 24 - 3 / 31
377169 9842 7 8034 0 3 / 23 - 3 / 26
bob",0
2167,ham,"Subject: deal # 413652 - meter # 9603
the subject volume was revised from 35 , 517 to 38 , 488 effective 12 / 5 / 00 .
bob",0
4327,spam,"Subject: discreet vlagra , no one needs to know .
today ' s special :
v - i - a - g - r - a , retails for $ 15 , we sell for as low as $ 1 . 90 ! ! !
- private online ordering !
- world wide shipping !
- no prescription required ! !
check it out : http : / / medsforyou . info / gv / index . php ? pid = eph 9106
bigmac pearlriver liverpoo kitty
doug basketspitfire metallica bfi shawn flight bach
buffy fun beanie
cannon memorycharity promethe concept
doom 2 carolina mazdal
supra catfishh 2 opolo center dougie
young garycharliel light glenn mookie zhongguo megan
",1
2501,ham,"Subject: re : meter 986315 for 10 / 00
i don ' t know if they paid torch , i would assume so , as this is october .
according to charlene , cleco is invoicing us for this deal . intially , there
was no deal in the system at all .",0
4115,spam,"Subject: re : your account # bj 535
hi again ,
i sent an email last week and i want to confirm everything now .
please read the info below and let me know if you have any questions .
we are accepting your mo rtgage application . if you have bad cr . edit ,
it is ok . you can get a $ 200 , 000 loa n for a $ 350 / month payment .
appr oval process will take 1 minute . just visit the link below and
fill in the short form .
thank you
best regards
general manager : valeria stanford
eveready lenders
",1
4704,spam,"Subject: fwd : this is is porn money - -
make a $ 1000 a day
the adult industry can bring you riches
beyond your wildest dreams make a $ 1000 a day with little or no investment .
we can show you how ! ! ! ! ! !
make a
fortune become a adult webmaster part or full time
if you would prefer not to receive these messages
check here your email will be
removed within 48 hrs
",1
2809,ham,"Subject: calpine daily gas nomination
we are still under the scheduled outage period and will bring the next unit
down @ midnight saturday 03 / 24 / 01 .
the following is our estimated burn until then . thanks
>
ricky a . archer
fuel supply
700 louisiana , suite 2700
houston , texas 77002
713 - 830 - 8659 direct
713 - 830 - 8722 fax
- calpine daily gas nomination 1 . doc",0
979,ham,"Subject: hpl nom for june 16 , 2000 revision
revision to the empire nom .
thanks .
tim
( see attached file : hplo 616 . xls )
- hplo 616 . xls",0
4941,spam,"Subject: your investor communiqup 9
get abzt first thing monday , this is going to explode ! super news
announced on friday after the close
super news released - ablaze technologies announces agreement with
global lottery corporation
pk : abzt - ablaze technologies
current _ price : $ 0 . 07 get it now !
speculative target _ price in next 3 - 5 days : $ 0 . 35 - 0 . 40
speculative target _ price in next 10 days : $ 0 . 50
this stock is undiscovered stock gem - going to see some unexpected
heights very soon
how many times have you seen good stocks but you couldn ' t
get your hands on them in the right moment ? we are alerting
you to a special company with a unique product that is set
to be profiled by many newsletters in the next 5 - 10 days
- - this is your chance to get in !
= = = = = = = = = = + + + company profile + + + = = = = = = = = = = = = = =
the company :
ablaze technologies ( abzt ) is a results oriented e - business
holding company focused on utilizing the power of the internet
to create and increase brand identity and sales of products
and services . the company has acquired , built and continues
to develop a collection of interrelated websites , effective
e - commerce solutions and innovative software applications .
ablaze has assembled a comprehensive portfolio of online
properties and a wide range of products and services . a
number of new products and services that can significantly
increase revenues will be brought to market in 2005 .
company - diversification :
abzt offers four high demand services :
1 . ) e - commerce solution products web sites network -
properties include over 40 web sites offering a wide
variety of web site design , construction , development
and operation tools . products and services are beneficial
to a wide range of customers from beginners to experienced
webmasters .
2 . ) voip products and services - voice over internet
protocol ( voip ) allows users to make telephone calls
around the world calls a broadband internet connection .
through the www . ipcaller . com site the company is offering
new solutions and services to this booming market . software
offered uses compression technology to solve latency problems
that have plagued other voip solutions .
3 . ) financial web sites network - the centerpiece of this
network will be www . searchfn . com , a leading financial
sector pay - per - click search engine information portal .
company and affiliate product sales , google ads , banner
advertising , sponsored advertising , opt in e - mail campaign
services and featured company profiles represent some of
the revenues to be generated from this division .
4 . ) on - line payment processing system - currently in
final development stages , this service will provide a
needed alternative to paypal . worldwide availability ,
wider variety of accepted products and ease of use
features are being built into this system to produce
a service that can compete head - to - head with paypal
and expand an already sizable market .
= = = = = = = = = = + + + company details + + + = = = = = = = = = = = = = =
ticker : abzt . pk
latest - price : . 07
expected - price in next 3 days : 35 cents
= = = = = = = = = = + + + company details + + + = = = = = = = = = = = = = =
important legal info before you continue
- - - - - - - - - - - - - - - - - - - - - - - - - -
information within this email contains forward looking statements
within the meaning of section 27 a of the securities act of 1933 and
section 21 b of the securities exchange act of 1934 . any statements
that express or involve discussions with respect to predictions , goals ,
expectations , beliefs , plans , projections , objectives , assumptions or
future events or performance are not statements of historical fact
and may be forward looking statements . forward looking statements
are based on expectations , estimates and projections at the time the
statements are made that involve a number of risks and uncertainties
which could cause actual results or events to differ materially from
those presently anticipated . forward looking statements in this
action may be identified through the use of words such as : projects ,
foresee , expects , estimates , believes , understands will ,
part of : anticipates , or that by statements indicating certain
actions may , could , or might occur . all information provided
within this email pertaining to investing , stocks , securities must
be understood as information provided and not investment advice .
emerging equity alert advises all readers and subscribers to seek
advice from a registered professional securities representative before
deciding to trade in stocks featured within this email . none of the
material within this report shall be construed as any kind of investment
advice . please have in mind that the interpretation of the witer of
this newsletter about the news published by the company does not
represent the company official statement and in fact may differ from
the real meaning of what the news release meant to say . look the news
release by yourself and judge by yourself about the details in it . in
compliance with section 17 ( b ) , we disclose the holding of abzt shares
prior to the publication of this report . be aware of an inherent conflict
of interest resulting from such holdings due to our intent to profit
from the liquidation of these shares . shares may be sold at any time ,
even after positive statements have been made regarding the above company .
since we own shares , there is an inherent conflict of interest in our
statements and opinions . readers of this publication are cautioned not
to place undue reliance on forward - looking statements , which are based
on certain assumptions and expectations involving various risks and
uncertainties , that could cause results to differ materially from those
set forth in the forward - looking statements . please be advised that
nothing within this email shall constitute a solicitation or an invitation
to get position in or sell any security mentioned herein . this newsletter
is neither a registered investment advisor nor affiliated with any broker
or dealer . this newsletter was paid $ 15500 from third party to send
this report . all statements made are our express opinion only and
should be treated as such . we may own , take position and sell any
securities mentioned at any time . this report includes forward - looking
statements within the meaning of the private securities litigation
reform act of 1995 . these statements may include terms as expect ,
believe , may , will , move , undervalued , speculative target
price and intend or similar terms .
",1
1657,ham,"Subject: union carbide - seadrift hpl meter # 1332
for union carbide for this month only , at seadrift meter # 1332 only , all
volumes will be under sitara # 380578 , instead of overflowing to swing ticket
it ' s a gas daily priced deal
any questions - i ' m at 3 . 5923
thanks",0
3148,ham,"Subject: fw : fw : equistar 1373 for march
daren - i won ' t be here on friday but tom acton will back me up .
megan parker keeps asking me for an answer - have you had a chance to decide what to do ?
thanks - julie
- - - - - original message - - - - -
from : parker , megan
sent : thursday , april 26 , 2001 8 : 34 am
to : kemp , juliann
subject : re : fw : equistar 1373 for march
have you heard from daren yet ? equistar won ' t pay the invoice until we bill it correctly . thanks for you help . i know it ' s bid week .
megan
from : juliann kemp / enron @ enronxgate on 04 / 25 / 2001 10 : 22 am
to : megan parker / corp / enron @ enron
cc :
subject : fw : equistar 1373 for march
i sent this to daren farmer - to give me direction for the missing gas volumes .
the deals went to ' 0 ' in sitara by the trader and amiee confirmed it for the following days . thanks - julie
- - - - - original message - - - - -
from : kemp , juliann
sent : wednesday , april 25 , 2001 10 : 18 am
to : farmer , daren j .
subject : equistar for march
march -
meter 1373
deal 165373 for 10 , 000 ( 3 rd , 4 th , 5 th ) total 310 , 000
deal 157572 for 5 , 000 ( 3 rd ) total 155 , 000
deal was taken to zero in sitara - equistar said it should of been kept whole for the whole month .
what do you want me to do so equistar can pay their invoice . thanks - julie",0
4320,spam,"Subject: nausea , cholesterol , charset = us - ascii "" >
save up to 80 % on popular meds !
* * * great specials * * *
check it out : khttp : / / www . pmedbadbu . info / 92 /
- no doctor visits or hassles
- quick delivery to your front door
visit us here : khttp : / / www . pmedbadbu . info / 92 /
on medication long term ?
buy bulk through us and literally save thousands !
steph dodgerssuzuki cobra tango
nesbitt cobrascorpion amelie symbol first theatre strawber
sylvie midori dirk
charlott polodasha sapphire lucas
ledzep vermont guinness
bullet passionvalhalla frederic beautifu
player impalaladdie liverpoo medical isaac benson genius
",1
534,ham,"Subject: meoh upsets
the methanol plant is up and making spec product . rates will be increased to
full rates on thursday , march 30 , if oxygen is available .",0
752,ham,"Subject: ena sales on hpl
i am working on a project for brenda herod & was wondering if one of you
could tell me if i ' m on the right track & if this will get everything for
which she is looking .
she is trying to draft a long - term transport / storage agreement between ena &
hplc which will allow ena to move the gas to their markets . in order to
accomplish this , she needs to know all of the sales to customers that ena is
doing off of hpl ' s pipe .
i had scott mills run a report from sitara showing all ena buy / sell activity
on hpl since 7 / 99 . if i eliminate the buys & the desk - to - desk deals , will
this give me everything that i need ?
are there buy / sell deals done with ena on hpl ' s pipe that wouldn ' t show up in
sitara ? someone mentioned something about deals where hpl transports the gas
on it ' s own behalf then ena sells it to a customer at that same spot - -
? ? ? ? ? do deals like that happen ? would they show up in sitara ?
is there anything else that i ' m missing ? i ' m not real familiar with how some
of these deals happen nowadays so am very receptive to any
ideas / suggestions / help that you can offer ! ! !
thanks in advance .",0
2042,ham,"Subject: gulf plains
imbalance update : i spoke with mike bilberry and confirmed that this deal
really is energy in / energy out . we should not be impacted in any way by a
reallocation to correct pvr percentages or a c 5 correction at the plant .
hpl / ena should rereceive the same volume , dth for dth at the residue or at a
redelivery point such as lobo / agua . i have left a message for my counterpart
at duke and am requesting that they deliver to us , somewhere , an additional
20 , 125 dth / day for the month of december to balance us out .
please let me know if you have any questions or comments . i will advise
everyone upon their agreement to payback so that our respective positions
reflect the additional supply .
mary",0
3629,ham,"Subject: tenaska iv 11 / 01
darren :
it ' s that time again . please remove the price on deal 384258 for nov and add a demand fee of $ 3 , 096 , 547 . 98 .
thanks ,
megan",0
718,ham,"Subject: bridgeline workorder
fyi .
- - - - - - - - - - - - - - - - - - - - - - forwarded by brenda f herod / hou / ect on 04 / 26 / 2000
11 : 31 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
brian heinrich
04 / 25 / 2000 05 : 49 pm
to : brenda f herod / hou / ect @ ect , mary solmonson / hou / ect @ ect
cc : lisa b cousino / hou / ect @ ect
subject : bridgeline workorder
i have some information on the e - workorders ( ehurr and ehset ) that were set
up to track the costs of bridgeline . apparently the workorders themselves
were not set up correctly so no costs could be coded to them in msa . we have
corrected the workorder set - ups and they should be working now . as for prior
costs , i think we will be able to get a list of all the payroll costs that we
attempted to code to ehurr and ehset , and then book an entry in april that
would reclass them to the workorders . we would then be able to see all the
costs associated with the project , as you wanted to do from the beginning ,
and code any future costs directly to the workorders . i will let you know
more when i finalize that this can really be done , i just wanted to keep you
updated on the progress .
if you have any questions , please let me know .
thanks ,
brian",0
1020,ham,"Subject: eastrans nomination - gas day 6 / 22 / 2000
- - - - - - - - - - - - - - - - - - - - - - forwarded by stacey neuweiler / hou / ect on 06 / 21 / 2000
08 : 48 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
enron capital & trade resources corp .
from : "" william e . speckels ""
06 / 20 / 2000 04 : 33 pm
to : dfarmer @ eneron . com , stacey . neuweiler @ enron . com , briley @ enron . com
cc : "" michael r . cherry "" , "" chad w . cass ""
, "" julia a . urbanek "" ,
"" john a . bretz "" , "" bruce mcmills ""
subject : eastrans nomination - gas day 6 / 22 / 2000
this is to nominate 33 , 450 mmbtu / d into eastrans for gd 6 / 22 / 2000 forward .
redeliveries will be made as follows :
15 , 000 into pg & e ( valero )
10 , 000 to hpl cw 497
8 , 450 from fuels cotton valley
if you have any questions give me a call at 713 - 627 - 6290 .
thanks ,
william",0
1180,ham,"Subject: nomination change on tejas pipeline effective 7 / 14 / 00
fyi . . . . . . . . . . . .
bev
- - - - - - - - - - - - - - - - - - - - - - forwarded by beverly beaty / hou / ect on 07 / 13 / 2000 08 : 04
am - - - - - - - - - - - - - - - - - - - - - - - - - - -
enron capital & trade resources corp .
from : "" cynthia cantrell ""
07 / 13 / 2000 07 : 47 am
to :
cc :
subject : nomination change on tejas pipeline effective 7 / 14 / 00
attached is a revised nomination for the haynes 21 on tejas to be effective
7 / 14 / 00 . if you have any questions or need additional informaiton , please
feel free to call me at ( 405 ) 552 - 4611 .
thank you ,
cynthia cantrell
- enronhaynes 21071400 . xls",0
990,ham,"Subject: hios , sea robin , transco
- - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 06 / 16 / 2000
08 : 22 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
"" steve holmes "" on 06 / 16 / 2000 08 : 16 : 18 am
to : , ,
cc :
subject : hi 339 / 340 revised availability effective 6 / 19 / 00 ( hios p / l )
please see the attached revised availability to be effective 6 / 19 / 00 and
continuing until further notice .
thanks ,
steve holmes
devon energy corporation
( 405 ) 552 - 4665
steve . holmes @ dvn . com
- hi 339340 reveffo 61900 . xls
- - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 06 / 16 / 2000
08 : 22 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
"" steve holmes "" on 06 / 16 / 2000 08 : 18 : 12 am
to : ,
cc :
subject : ei 330 a and smi 128 revised availabilities effective 6 / 17 / 00 ( sea
robin p / l )
please see the attached revised availabilities to be effective 6 / 17 / 00 .
thanks ,
steve
- ei 330 areveffo 61700 . xls
- smil 28 reveffo 61700 . xls
- - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 06 / 16 / 2000
08 : 22 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
"" steve holmes "" on 06 / 16 / 2000 08 : 19 : 34 am
to : ,
cc :
subject : hi 140 revised availability effective 6 / 17 / 00 ( transco p / l )
please see the attached revised availability to be effective 6 / 17 / 00 .
thanks ,
steve
- hil 40 reveffo 61700 . xls",0
1354,ham,"Subject: hpl nom for august 9 , 2000
( see attached file : hplo 809 . xls )
- hplo 809 . xls",0
627,ham,"Subject: re : buyback / deficiency deals worksheet
the equistar deal 156337 is the sale and swing all in one . i only have two
deals for this counterparty , one for the sale and one for the buyback .
from : robert e lloyd 04 / 05 / 2000 02 : 23 pm
to : julie meyers / hou / ect @ ect
cc : pat clynes / corp / enron @ enron , daren j farmer / hou / ect @ ect , robert e
lloyd / hou / ect @ ect
subject : buyback / deficiency deals worksheet
please make the following changes and redistribute your worksheet . thanks
!
1 ) . please update equistar "" swing "" sitara ticket # as : 156337 . equistar
"" sale "" should reflect
"" various "" due to the different deals associated with this
counterparty .
2 ) . valero marketing & supply "" undertake "" sitara ticket # ' s are as follows :
mtr . 981394 . . . . 148396
mtr . 988018 . . . . 148381
mtr . 981233 . . . . 148388
3 ) . valero marketing
981233 . . . 148384 ; 988018 . . . 148376",0
4117,spam,"Subject: cia . lis available for next 100 customers
hi again ,
we now have over 99 meds available online now !
we are having specials on xanax , vlagra , soma , amblen and vallum
free clalls with every order
more lnfo here
",1
285,ham,"Subject: re : entex volumes
- - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 02 / 09 / 2000
01 : 29 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
charles _ w _ allmon @ reliantenergy . com on 02 / 09 / 2000 11 : 44 : 58 am
to : ami _ chokshi @ enron . com
cc : royal _ b _ edmondson @ reliantenergy . com , ghanks @ ect . enron . com
subject : re : entex volumes
ami ,
sorry that i haven ' t followed up yet , but we are in the middle of
implementing sap ( which i ' m sure
you have heard about ) , and haven ' t had time to put the sample report
together .
what i have at
present is a report from our scada system that must be run manually each day ,
to get a report of
yesterday ' s volumes , beginning and ending at 7 : 00 a . m . the problem is , until
i
can revise it , the
report shows all of our city gate volumes for all suppliers , and i need to
create a new one with only the
hpl stations . i also want to set it up for automatic creation , to run at
approx . 8 : 00 a . m . daily . it would
then be available to you for viewing via some type of bulletin board , such as
is
currently being operated
by george perrine . i will be coordinating this effort with george in that
regard . until i have completed the
entire task , however , i will try to send you a daily ( 5 days per week ) report
created manually , showing the
previous day ' s volumes for our monitored hpl stations . i am shooting for
starting this tomorrow .
i have also been discussing this with royal edmondson of our gas supply
dept . , and he wants us all
to meet to discuss coordinating our efforts and sharing all information
between
all interested parties . he
will be getting back with you on this .",0
3765,spam,"Subject: we have all your health products
we have all your health products
breakthrough in medical science has enabled a team of 14 specialized
doctors to create a pill designed specifically for p e n i s enlargement .
just look @ :
http : / / www . cortk 22 . us / vp / ? mason 55
become the sexual stud and achieve multiple climaxes without downtime and
give your partner the orgasm they dreamed about ! look @
http : / / www . cleaxs . us / alpha / ? mason 55
human growth hormone - known as hgh is referred to in
medical science as the master hormone .
this is what the movie star use to stay young looking . .
more about this @
http : / / www . 11 dot . us / hgh / ? mason 55
it ' s new , it ' s safe
its the most advanced penis enlargement solution !
it ' s 100 % guaranteed to enlarge your p e n i s .
more info here . .
http : / / www . turpsz . us / patch / ? mason 55
diet patch is a 100 % percent all natural product
that produces no side effects or allergic reactions
and is completely safe to use .
learn more here :
http : / / www . rty 22 . us / welo / ? mason 55
our breastsuccess pills will enhance breast fullness , 1 - 3 cup sizes
enhance breast firmness , give you confidence and attention you deserve .
100 % satisfaction guaranteed ! look here @
http : / / www . hopasz . us / breast / ? mason 55
attract the opposite sex with real human pheromones !
this ones cool , check it out @ :
http : / / www . wpzza . us / pher / ? mason 55
party like a pro and wake - up ready to go !
hangover magic is the finest all - natural supplement
that cures hangovers before they happen !
more info here :
http : / / www . hortu . us / hang / ? mason 55
cleanactpro offers such feature as secure file deletion
( cleanactpro overwrites files with data , then removes them ,
leaving the files untraceable ) . to much to talk about here a must
see to understand . . go to :
http : / / www . flickz . us / cleanact / ? mason 55
paliourg @ iit . demokritos . gr
go here or to any link on this direct email advertisement
to o p t o f f
our database . . .
http : / / www . 11 dot . us / pher / o . html
sincerely ,
pablo fischer
",1
63,ham,"Subject: valero 8018 and 1394
gary ,
what is the status of this ?
hc
- - - - - - - - - - - - - - - - - - - - - - forwarded by howard b camp / hou / ect on 12 / 29 / 99 10 : 06
am - - - - - - - - - - - - - - - - - - - - - - - - - - -
kenneth seaman 12 / 21 / 99 01 : 02 pm
to : gary w lamphier / hou / ect @ ect , howard b camp / hou / ect @ ect , joanie h
ngo / hou / ect @ ect , robert e lloyd / hou / ect @ ect
cc : daren j farmer / hou / ect @ ect
subject : valero 8018 and 1394
it is my understanding the outages valero incurred at the above locations are
force majure situations during december and should not trigger the buyback
feature of the contract .
gary , i have not seen any documentation of this from valero . please follow up
with your counterpart to secure the letter of notice or we will need to
process the deal as if the buyback is active .
thanks
ken",0
2536,ham,"Subject: golf
i just have to brag on myself as my game seldom affords me the opportunity .
sunday after church , tom knox and i played 18 holes at mimosa . the weather
was perfect . while my game stunk overall ( 118 ) , i did manage par on one par
3 and two par 5 ' s . the best was at 14 - - - a 545 yard par 5 . my drive was
280 yards ( the ground was flat ! ) . i was on the green three feet from the
pin in 3 , and then two - putted . those three pars however will keep me going
back . remember , i had a witness !
thanks for listening to me brag . and no , don ' t expect me to replicate these
feats on our next outing . hope all are doing well . we ' re remembering
rachel and jake in our prayers each day .
david",0
1029,ham,"Subject: enron / hpl actuals for june 20 , 2000
teco tap 120 . 000 / hpl iferc ; 30 . 000 / enron
ls hpl lsk ic 30 . 000 / enron",0
2165,ham,"Subject: enron / hpl actuals for december 4 , 2000
teco tap 30 . 000 / enron ; 120 . 000 / hpl iferc",0
4527,spam,"Subject: re : 80 ( % off mediccationn
mediccationns at lowesst pricess everyy !
over 80 . % offf , pricess wontt get lowerr
we selll vic ' od ( in v , ia . gra x , ana . x
http : / / www . opspills . com / in . php ? aid = 35
",1
3416,ham,"Subject: fw : opm hours survey - july 2001
i noticed you both attributed hours to the eso 02 activity in the hours survey . the system might not have prompted you to split out by percentages the commercial teams you supported perfoming that activity because i don ' t see it out there . will you please let know which commercial team you supported and the percentage - it looks like tom martin put 100 % to asset trading but i ' m not sure if it would be the same for the both of you .
thanks ,
roxanne",0
269,ham,"Subject: 8 th noms
- - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 02 / 07 / 2000
10 : 30 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
troy _ a _ benoit @ reliantenergy . com on 02 / 07 / 2000 10 : 19 : 10 am
to : "" ami chokshi ""
cc :
subject : 8 th noms
( see attached file : hpl - feb . xls )
- hpl - feb . xls",0
1179,ham,"Subject: re : meter 1459 , 6 / 00
yep , you ' re right , except it ' s out there for june 1999 . please let me know .
i ' ll be out tomorrow , if you get this done then , let carlos know and he can
get it set up in pops .
aimee
daren j farmer
07 / 13 / 2000 01 : 16 pm
to : aimee lannou / hou / ect @ ect
cc :
subject : re : meter 1459 , 6 / 00
deal 77352 is already out there for june .
d
aimee lannou 07 / 12 / 2000 02 : 00 pm
to : daren j farmer / hou / ect @ ect
cc :
subject : meter 1459 , 6 / 00
daren - i need a deal set up for meter 1459 for june ' 00 . it flowed 34 / day
6 / 1 - 6 / 6 . the last deal number used was 77352 for ena . please let me know
when this is set up .
thanks ,
aimee",0
371,ham,"Subject: industrial report
can you please forward me the "" buyback / deficiency "" deals for march ' 2000 .
your worksheet would greatly assist me with completing this request .
- - - - - - - - - - - - - - - - - - - - - - forwarded by robert e lloyd / hou / ect on 02 / 28 / 2000
02 : 31 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
daren j farmer
02 / 25 / 2000 04 : 52 pm
to : robert e lloyd / hou / ect @ ect
cc : pat clynes / corp / enron @ enron
subject : indutrial report
robert ,
ken developed an industrial report before he left . it can be found at
o / logistics / kenseaman / industrialsmonthly / . . . there is one file for each
month of 2000 . i need you to update this for march . this will need to be
distributed to gas control , logistics , and myself . let me know if you have
any questions .
d",0
2624,ham,"Subject: enron / hpl nom for february 24 - 26 , 2001 and revision # 2 for 2 - 23
- 01
( see attached file : hplno 224 . xls ) ( see attached file :
hplno 223 . xls )
- hplno 224 . xls
- hplno 223 . xls",0
1353,ham,"Subject: formosa meter # : 1000
urgent request !
- - - - - - - - - - - - - - - - - - - - - - forwarded by robert e lloyd / hou / ect on 08 / 07 / 2000
08 : 44 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : robert e lloyd 08 / 03 / 2000 04 : 48 pm
to : robert e lloyd / hou / ect @ ect
cc :
subject : formosa meter # : 1000
- - - - - - - - - - - - - - - - - - - - - - forwarded by robert e lloyd / hou / ect on 08 / 03 / 2000
04 : 47 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : robert e lloyd 08 / 02 / 2000 03 : 48 pm
to : gary w lamphier / hou / ect @ ect
cc : daren j farmer / hou / ect @ ect , pat clynes / corp / enron @ enron , rita
wynne / hou / ect @ ect , howard b camp / hou / ect @ ect
subject : formosa meter # : 1000
will there be a buyback ticket for formosa during august 2000 activity .
deal # : 92881 expired july 31 , 2000 .",0
4403,spam,"Subject: human viruses blown away ! ! !
the ancient secret of life
' the antidote '
kills all known deadly viruses & bacteria in the body that keep diseases , namely :
influenza , sars , cancer , hiv etc . etc . active .
a disease must be made dormant to stop infection .
' the antidote ' is the answer .
free shipping & 30 - day money back guarantee
we are the only company in the world who have developed
and enhanced this product for sale .
click here for more info
conflagrate existent wine waterbury arkansas nonce plot befall colombo inure
bombast very inflicter croix boot bustard congestion transposable sulfuric
saucy tioga quantile erich tepee trisodium seraglio biochemic newfound wale eyed
oldster parsimonious division snivel ad perfidious covenant gunfire
inclusive dromedary ado ashley gigahertz compton debtor orgasm discipline brassiere
awry corpulent accrual crosspoint disastrous there ' ll cam clio antarctic stonewort lean
cutthroat palmate everywhere prodigal monkish primate abscess expert
mesa bank octogenarian drudge checklist hemispheric islamic andiron janeiro
pastime concurred barge greedy terpsichorean shirk baltic sprint anchorite
criss wiley stevenson donkey chamomile froth boat caryatid tropospheric
bridgehead hostelry lemuel price delightful ekstrom eugenic beresford syntheses rhodonite isis
fbi torr cerebrate workbook emolument klystron roach awhile
swath nurture oases luck presidential rank baneful competition cytochemistry
infuse bourbaki armata dig cobblestone deregulatory ambitious areawide brazil magisterial
zoe bowie iraq rinehart bookend programming laocoon scowl
",1
